generation,best_fitness,mean_fitness,std_fitness
377.0,5369955.859999999,5534882.38132,70987.40992617728
378.0,5369955.859999999,5527896.266720001,69287.06821896447
379.0,5369955.859999999,5518936.4374,60750.651381236785
380.0,5369955.859999999,5517302.597240001,60841.91188785857
381.0,5294246.784,5506320.91784,73238.13239742487
382.0,5294246.784,5502413.3436,72890.22293231296
383.0,5294246.784,5494027.396000001,79435.1527502341
384.0,5294246.784,5489525.491280001,79332.05500922045
385.0,5294246.784,5486616.49404,78792.52421260276
386.0,5294246.784,5475107.5028,80608.36396435024
387.0,5275790.714,5471241.038679999,83794.77074659255
388.0,5275790.714,5468969.566640001,83579.48342507335
389.0,5275790.714,5464843.434479999,80932.61371551722
390.0,5275790.714,5461338.85584,78717.01841212995
391.0,5275790.714,5461338.85584,78717.01841212995
392.0,5275790.714,5460999.680520001,78217.05038900027
393.0,5275790.714,5455308.82272,78057.49210373669
394.0,5275790.714,5450729.117279999,76046.938804353
395.0,5256990.631999999,5440892.492439999,79576.93659246089
396.0,5256990.631999999,5437956.62784,79142.91661925607
397.0,5222367.804,5426065.8352,83249.13754512012
398.0,5222367.804,5422024.313399999,82288.86419979297
399.0,5222367.804,5418353.330879999,81262.10529282235
400.0,5222367.804,5414647.57104,78301.02980931694
401.0,5222367.804,5412641.756039999,79501.01624726881
402.0,5222367.804,5407877.9488,81251.32010248954
403.0,5222367.804,5401563.95336,75975.61082877894
404.0,5222367.804,5396515.5943599995,77021.33633397552
405.0,5222367.804,5395074.98816,76913.95147906164
406.0,5222367.804,5391954.91096,76805.26706462371
407.0,5222367.804,5387148.26148,69753.55972160639
408.0,5222367.804,5378490.150599999,64788.397224334556
409.0,5222367.804,5377836.224799999,65394.31772197775
410.0,5222367.804,5374388.131639999,67876.05076194095
411.0,5222367.804,5370125.72876,69717.67378786104
412.0,5222367.804,5367698.50796,69219.08029464816
413.0,5222367.804,5364749.7804000005,69588.2191217592
414.0,5222367.804,5364606.635,69751.05084227808
415.0,5222367.804,5361999.23304,70350.2626572818
416.0,5222367.804,5352386.52224,69194.30604575438
